time, x1, y1, z1, x2, y2, z2, x3, y3, z3, x4, y4, z4
0.31228, 0.05469, -0.11719, 0.89844, 0.04688, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31281, 0.03906, -0.12500, 0.90625, 0.04688, -0.07812, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31334, 0.02344, -0.11719, 0.88281, 0.02344, -0.06250, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31387, 0.02344, -0.10938, 0.89844, 0.05469, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31443, 0.00000, -0.10156, 0.90625, 0.05469, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31498, 0.02344, -0.11719, 0.88281, 0.05469, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31553, 0.03125, -0.11719, 0.90625, 0.03906, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31607, 0.02344, -0.10938, 0.92969, 0.04688, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31660, 0.03906, -0.12500, 0.90625, 0.03906, -0.07031, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31713, 0.02344, -0.11719, 0.89844, 0.06250, -0.09375, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31766, 0.03906, -0.12500, 0.89844, 0.04688, -0.07812, 0.85156, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31819, 0.03906, -0.10938, 0.89062, 0.03906, -0.10156, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31873, 0.02344, -0.13281, 0.89844, 0.03906, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31940, 0.01562, -0.10938, 0.86719, 0.03906, -0.07812, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.31996, 0.03125, -0.11719, 0.90625, 0.04688, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32052, 0.03906, -0.10938, 0.89844, 0.03906, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32105, 0.03125, -0.12500, 0.88281, 0.04688, -0.09375, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32159, 0.04688, -0.12500, 0.89844, 0.05469, -0.08594, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32212, 0.03125, -0.14062, 0.90625, 0.04688, -0.08594, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32265, 0.04688, -0.11719, 0.92188, 0.04688, -0.10156, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32318, 0.04688, -0.11719, 0.87500, 0.06250, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32373, 0.03906, -0.11719, 0.91406, 0.04688, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32426, 0.03125, -0.11719, 0.87500, 0.02344, -0.07812, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32480, 0.02344, -0.10938, 0.89062, 0.05469, -0.09375, 0.84375, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32534, 0.00781, -0.10156, 0.88281, 0.03906, -0.09375, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32587, 0.02344, -0.10156, 0.89844, 0.03906, -0.07812, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32642, 0.03125, -0.12500, 0.91406, 0.03906, -0.06250, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32695, 0.04688, -0.11719, 0.88281, 0.02344, -0.07812, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32750, 0.02344, -0.10156, 0.89062, 0.03125, -0.07812, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32804, 0.03125, -0.10938, 0.89062, 0.06250, -0.08594, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32857, 0.02344, -0.10938, 0.88281, 0.02344, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32910, 0.03125, -0.10938, 0.89844, 0.03125, -0.07031, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.32963, 0.03125, -0.12500, 0.89062, 0.04688, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33016, 0.03906, -0.12500, 0.89844, 0.03906, -0.07812, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33069, 0.03125, -0.11719, 0.85938, 0.04688, -0.07812, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33127, 0.02344, -0.13281, 0.89062, 0.02344, -0.06250, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33181, 0.03125, -0.12500, 0.88281, 0.04688, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33235, 0.03906, -0.12500, 0.89062, 0.03125, -0.07031, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33287, 0.03906, -0.12500, 0.89062, 0.03125, -0.06250, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33343, 0.03906, -0.11719, 0.89844, 0.03125, -0.09375, 0.85156, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33396, 0.04688, -0.12500, 0.91406, 0.04688, -0.07812, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33452, 0.05469, -0.14844, 0.91406, 0.04688, -0.07812, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33505, 0.04688, -0.12500, 0.90625, 0.04688, -0.08594, 0.92188, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33558, 0.03125, -0.10938, 0.89844, 0.03906, -0.06250, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33611, 0.03906, -0.12500, 0.89844, 0.03906, -0.07031, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33665, 0.02344, -0.10156, 0.89844, 0.04688, -0.07812, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33718, 0.03125, -0.11719, 0.89062, 0.04688, -0.10156, 0.90625, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33771, 0.04688, -0.12500, 0.91406, 0.02344, -0.07031, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33835, 0.03125, -0.11719, 0.90625, 0.05469, -0.10156, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33889, 0.03125, -0.11719, 0.87500, 0.03125, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33944, 0.02344, -0.12500, 0.90625, 0.04688, -0.08594, 0.92188, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.33997, 0.03906, -0.10938, 0.86719, 0.04688, -0.09375, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34052, 0.02344, -0.11719, 0.88281, 0.05469, -0.09375, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34106, 0.03125, -0.14844, 0.89844, 0.03125, -0.07031, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34162, 0.03906, -0.11719, 0.89062, 0.04688, -0.08594, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34216, 0.03906, -0.12500, 0.91406, 0.05469, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34271, 0.02344, -0.11719, 0.90625, 0.02344, -0.07031, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34324, 0.03125, -0.13281, 0.90625, 0.04688, -0.07812, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34377, 0.03906, -0.12500, 0.89844, 0.04688, -0.08594, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34430, 0.03125, -0.12500, 0.87500, 0.03125, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34484, 0.04688, -0.11719, 0.91406, 0.04688, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34537, 0.03125, -0.10938, 0.86719, 0.03906, -0.07031, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34594, 0.03125, -0.11719, 0.89062, 0.03906, -0.07031, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34649, 0.03125, -0.10156, 0.89062, 0.05469, -0.08594, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34702, 0.03125, -0.12500, 0.88281, 0.04688, -0.08594, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34756, 0.00781, -0.12500, 0.90625, 0.03125, -0.09375, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34809, 0.02344, -0.13281, 0.87500, 0.04688, -0.06250, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34862, 0.03125, -0.12500, 0.89844, 0.03125, -0.07031, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34915, 0.03906, -0.10938, 0.89844, 0.03906, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.34968, 0.01562, -0.11719, 0.88281, 0.03125, -0.06250, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35021, 0.04688, -0.11719, 0.89844, 0.02344, -0.07812, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35074, 0.04688, -0.10938, 0.90625, 0.04688, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35127, 0.03906, -0.11719, 0.89844, 0.03906, -0.07812, 0.85156, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35180, 0.03125, -0.12500, 0.87500, 0.04688, -0.07031, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35234, 0.03125, -0.12500, 0.89844, 0.03906, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35287, 0.03906, -0.12500, 0.87500, 0.03125, -0.07812, 0.92188, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35343, 0.03125, -0.10938, 0.89844, 0.03125, -0.09375, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35397, 0.03906, -0.12500, 0.89844, 0.05469, -0.10938, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35456, 0.04688, -0.11719, 0.88281, 0.05469, -0.08594, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35509, 0.02344, -0.11719, 0.88281, 0.03125, -0.08594, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35562, 0.02344, -0.11719, 0.89844, 0.05469, -0.11719, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35616, 0.03906, -0.10938, 0.89062, 0.05469, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35669, 0.02344, -0.10156, 0.92969, 0.05469, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35737, 0.03125, -0.12500, 0.90625, 0.03125, -0.09375, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35794, 0.03906, -0.11719, 0.89844, 0.04688, -0.06250, 0.90625, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35849, 0.02344, -0.13281, 0.90625, 0.03906, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35902, 0.03125, -0.14062, 0.91406, 0.05469, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.35956, 0.03125, -0.11719, 0.89844, 0.03125, -0.07031, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36009, 0.03906, -0.12500, 0.88281, 0.03125, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36062, 0.03125, -0.12500, 0.87500, 0.03906, -0.07031, 0.91406, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36115, 0.03125, -0.11719, 0.92188, 0.01562, -0.06250, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36172, 0.02344, -0.10938, 0.92188, 0.03125, -0.06250, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36225, 0.04688, -0.11719, 0.94531, 0.03906, -0.07031, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36278, 0.02344, -0.11719, 0.89844, 0.07031, -0.07812, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36331, 0.00781, -0.11719, 0.87500, 0.05469, -0.09375, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36385, 0.03125, -0.12500, 0.93750, 0.03125, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36439, 0.05469, -0.10156, 0.92969, 0.03906, -0.07812, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36496, 0.03125, -0.12500, 0.88281, 0.02344, -0.06250, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36552, 0.03125, -0.12500, 0.89844, 0.04688, -0.07812, 0.90625, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36605, 0.03125, -0.10156, 0.87500, 0.03125, -0.09375, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36660, 0.03125, -0.12500, 0.90625, 0.03125, -0.07812, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36713, 0.05469, -0.12500, 0.90625, 0.03125, -0.09375, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36766, 0.03125, -0.12500, 0.91406, 0.03125, -0.06250, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36819, 0.02344, -0.10938, 0.89844, 0.03906, -0.08594, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36872, 0.01562, -0.10156, 0.89844, 0.03906, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36925, 0.04688, -0.13281, 0.92188, 0.02344, -0.05469, 0.85156, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.36979, 0.03906, -0.12500, 0.92188, 0.04688, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37032, 0.05469, -0.12500, 0.92188, 0.03125, -0.10156, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37085, 0.03125, -0.12500, 0.90625, 0.03906, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37138, 0.03906, -0.12500, 0.90625, 0.03906, -0.07031, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37196, 0.03906, -0.12500, 0.90625, 0.04688, -0.10156, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37252, 0.03125, -0.13281, 0.91406, 0.03906, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37306, 0.03125, -0.13281, 0.88281, 0.02344, -0.07031, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37360, 0.02344, -0.11719, 0.89844, 0.03125, -0.06250, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37414, 0.02344, -0.11719, 0.88281, 0.04688, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37469, 0.02344, -0.11719, 0.86719, 0.03906, -0.07812, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37522, 0.03125, -0.11719, 0.90625, 0.04688, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37586, 0.03906, -0.13281, 0.90625, 0.06250, -0.07812, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37639, 0.06250, -0.11719, 0.88281, 0.04688, -0.07812, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37695, 0.03125, -0.12500, 0.90625, 0.04688, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37752, 0.03125, -0.11719, 0.90625, 0.03906, -0.07031, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37806, 0.01562, -0.14062, 0.89844, 0.04688, -0.07812, 0.90625, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37860, 0.04688, -0.12500, 0.85156, 0.03125, -0.05469, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37913, 0.03906, -0.12500, 0.87500, 0.03906, -0.07812, 0.91406, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.37966, 0.05469, -0.14062, 0.91406, 0.04688, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38019, 0.03125, -0.14062, 0.90625, 0.02344, -0.06250, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38073, 0.00781, -0.12500, 0.89844, 0.03125, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38127, 0.04688, -0.12500, 0.91406, 0.05469, -0.07812, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38181, 0.04688, -0.14062, 0.86719, 0.03125, -0.07031, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38235, 0.03906, -0.12500, 0.88281, 0.05469, -0.08594, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38288, 0.06250, -0.11719, 0.91406, 0.04688, -0.09375, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38343, 0.03906, -0.13281, 0.87500, 0.03906, -0.07812, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38396, 0.03906, -0.12500, 0.89844, 0.03906, -0.08594, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38452, 0.03125, -0.13281, 0.90625, 0.03125, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38505, 0.02344, -0.11719, 0.90625, 0.03125, -0.08594, 0.90625, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38559, 0.03125, -0.12500, 0.90625, 0.03906, -0.07031, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38612, 0.03125, -0.11719, 0.91406, 0.04688, -0.06250, 0.90625, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38665, 0.03906, -0.11719, 0.89844, 0.03125, -0.08594, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38718, 0.03906, -0.12500, 0.88281, 0.04688, -0.09375, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38773, 0.03125, -0.12500, 0.87500, 0.04688, -0.10156, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38827, 0.03906, -0.11719, 0.87500, 0.03906, -0.07031, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38881, 0.03125, -0.10938, 0.89844, 0.04688, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38935, 0.04688, -0.12500, 0.88281, 0.03125, -0.09375, 0.91406, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.38988, 0.03125, -0.11719, 0.89062, 0.03906, -0.07812, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39043, 0.02344, -0.12500, 0.90625, 0.04688, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39096, 0.02344, -0.13281, 0.89844, 0.04688, -0.08594, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39152, 0.02344, -0.13281, 0.88281, 0.04688, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39206, 0.05469, -0.12500, 0.86719, 0.04688, -0.07031, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39260, 0.02344, -0.12500, 0.89844, 0.02344, -0.05469, 0.92188, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39315, 0.03906, -0.11719, 0.89062, 0.03125, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39368, 0.03906, -0.11719, 0.88281, 0.06250, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39420, 0.02344, -0.11719, 0.89062, 0.04688, -0.09375, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39486, 0.04688, -0.12500, 0.89062, 0.04688, -0.07812, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39538, 0.03125, -0.12500, 0.89062, 0.03125, -0.07031, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39593, 0.03906, -0.12500, 0.90625, 0.03125, -0.07812, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39647, 0.03125, -0.12500, 0.89844, 0.05469, -0.08594, 0.90625, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39700, 0.03125, -0.11719, 0.89844, 0.05469, -0.10156, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39752, 0.03906, -0.11719, 0.89844, 0.04688, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39805, 0.04688, -0.12500, 0.92188, 0.03906, -0.08594, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39858, 0.01562, -0.11719, 0.89844, 0.04688, -0.07031, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39910, 0.04688, -0.13281, 0.89844, 0.03906, -0.07031, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.39962, 0.03906, -0.11719, 0.90625, 0.03125, -0.07812, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40014, 0.03125, -0.11719, 0.91406, 0.03125, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40067, 0.03906, -0.12500, 0.91406, 0.02344, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40120, 0.04688, -0.13281, 0.86719, 0.04688, -0.08594, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40172, 0.03125, -0.11719, 0.89844, 0.04688, -0.07812, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40224, 0.03125, -0.10156, 0.90625, 0.01562, -0.06250, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40276, 0.03906, -0.10938, 0.91406, 0.04688, -0.07031, 0.86719, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40328, 0.02344, -0.10156, 0.90625, 0.05469, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40380, 0.03906, -0.12500, 0.92969, 0.05469, -0.07812, 0.84375, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40434, 0.03125, -0.11719, 0.87500, 0.05469, -0.07812, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40487, 0.03906, -0.12500, 0.92188, 0.05469, -0.09375, 0.91406, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40543, 0.04688, -0.12500, 0.90625, 0.06250, -0.09375, 0.89844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40596, 0.03125, -0.11719, 0.87500, 0.04688, -0.07812, 0.85938, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40652, 0.04688, -0.12500, 0.89844, 0.05469, -0.08594, 0.88281, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40705, 0.04688, -0.12500, 0.88281, 0.05469, -0.10156, 0.91406, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40759, 0.03125, -0.11719, 0.89844, 0.04688, -0.07031, 0.85156, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40813, 0.03906, -0.10938, 0.90625, 0.04688, -0.08594, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40866, 0.04688, -0.12500, 0.90625, 0.05469, -0.08594, 0.89062, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40919, 0.04688, -0.10156, 0.90625, 0.06250, -0.09375, 0.87500, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.40972, 0.03125, -0.11719, 0.89844, 0.04688, -0.08594, 0.90625, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
